Topic Code,Topic Name,Topic Description,Variable Code,Variable Name
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000250,NEWBUILDINGS
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000263,BALLYNAHINCH
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000276,DOWNPATRICK
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000284,KILLYLEAGH
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000288,NEWCASTLE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000290,SAINTFIELD
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000315,DUNGANNON
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000346,ENNISKILLEN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000358,LISNASKEA
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000389,LARNE
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000403,DUNGIVEN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000410,LIMAVADY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000438,LISBURN CITY
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000447,METROPOLITAN LISBURN
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000449,MOIRA
SETTLEMENT15,Settlement 2015,These settlements are among those defined in the 2015 Review of the Statistical Classification and Delineation of Settlements that could be approximated using Census 2021 Data Zones. This geography has been approximated by aggregating the Census 2021 Data Zones. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers,N11000477,MAGHERA (MID ULSTER LGD)
